date/time	settlement id	type	order id	sku	description	quantity	marketplace	account type	fulfillment	order city	order state	order postal	tax collection model	product sales	product sales tax	shipping credits	shipping credits tax	gift wrap credits	giftwrap credits tax	Regulatory Fee	Tax On Regulatory Fee	promotional rebates	promotional rebates tax	marketplace withheld tax	selling fees	fba fees	other transaction fees	other	total
Dec 29, 2022 7:01:11 PM PST	20000000026	Order	111-1045936-1213899	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	MINNEAPOLIS	MN	75058	MarketplaceFacilitator	119.99	11.46	0	0	0	0	0	0	-0.0	0	-11.46	-15.38	-3.46	0	0	101.15
Dec 31, 2022 6:00:00 AM PST	20000000027	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-171.97	0	-171.97
Jan 2, 2023 6:00:00 AM PST	20000000027	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-355.55	0	-355.55
Jan 3, 2023 3:00:45 PM PST	20000000027	Order	111-5293157-4878226	WX-1001-BLK	Premium Wireless Headphones Black	2	amazon.com	Standard Orders	Amazon	LAS VEGAS	NV	74763	MarketplaceFacilitator	159.98	9.19	0	0	0	0	0	0	-0.0	0	-9.19	-13.81	-7.05	0	0	139.12
Jan 4, 2023 11:11:05 AM PST	20000000027	Order	111-6246354-8147013	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	HOUSTON	TX	23082	MarketplaceFacilitator	119.99	10.88	0	0	0	0	0	0	-0.0	0	-10.88	-16.94	-4.2	0	0	98.85
Jan 5, 2023 11:18:20 PM PST	20000000027	Order	111-6998314-8343630	WX-1001-BLK	Premium Wireless Headphones Black	2	amazon.com	Standard Orders	Amazon	OKLAHOMA CITY	OK	16014	MarketplaceFacilitator	159.98	8.08	0	0	0	0	0	0	-0.0	0	-8.08	-14.35	-7.59	0	0	138.04
Jan 6, 2023 6:00:00 AM PST	20000000027	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-641.55	0	-641.55
Jan 7, 2023 6:00:00 AM PST	20000000027	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-506.27	0	-506.27
Jan 7, 2023 10:00:00 AM PST	20000000027	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-182.66	-182.66
Jan 7, 2023 10:36:42 AM PST	20000000027	Order	111-5560602-7471232	KB-2201-RGB	Mechanical Gaming Keyboard RGB	2	amazon.com	Standard Orders	Amazon	MIAMI	FL	58840	MarketplaceFacilitator	239.98	21.78	0	0	0	0	0	0	-12.0	0	-21.78	-22.27	-6.6	0	0	199.11
Jan 8, 2023 10:27:32 AM PST	20000000027	Order	111-2740017-7979786	MS-3301-ERG	Ergonomic Wireless Mouse	2	amazon.com	Standard Orders	Amazon	KANSAS CITY	MO	31860	MarketplaceFacilitator	119.98	6.68	0	0	0	0	0	0	-0.0	0	-6.68	-15.45	-5.23	0	0	99.3
Jan 9, 2023 6:00:00 AM PST	20000000027	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-275.97	0	-275.97
Jan 9, 2023 10:04:45 AM PST	20000000027	Order	111-3192032-9104731	MS-3301-ERG	Ergonomic Wireless Mouse	2	amazon.com	Standard Orders	Amazon	LAS VEGAS	NV	67430	MarketplaceFacilitator	119.98	7.09	0	0	0	0	0	0	-0.0	0	-7.09	-12.79	-6.43	0	0	100.76
Jan 10, 2023 6:00:00 AM PST	20000000027	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-449.93	0	-449.93
Jan 14, 2023 6:00:00 AM PST	20000000028	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-488.95	0	-488.95
Jan 15, 2023 12:13:47 PM PST	20000000028	Order	111-4757843-6675742	WX-1001-BLK	Premium Wireless Headphones Black	2	amazon.com	Standard Orders	Amazon	BOSTON	MA	16025	MarketplaceFacilitator	159.98	8.51	0	0	0	0	0	0	-16.0	0	-8.51	-20.13	-5.05	0	0	118.8
Jan 16, 2023 6:00:00 AM PST	20000000028	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-316.02	0	-316.02
Jan 19, 2023 6:00:00 AM PST	20000000028	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-639.01	0	-639.01
Jan 20, 2023 3:42:05 AM PST	20000000028	Order	111-3494007-1915467	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	NEW YORK	NY	66734	MarketplaceFacilitator	69.98	5.81	0	0	0	0	0	0	-3.5	0	-5.81	-6.82	-6.38	0	0	53.28
Jan 21, 2023 4:38:30 PM PST	20000000028	Order	111-4736395-7352484	MS-3301-ERG	Ergonomic Wireless Mouse	2	amazon.com	Standard Orders	Amazon	MIAMI	FL	74441	MarketplaceFacilitator	119.98	7.92	0	0	0	0	0	0	-12.0	0	-7.92	-12.38	-6.11	0	0	89.49
Jan 23, 2023 4:15:36 AM PST	20000000028	Order	111-9344540-1298116	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	BOSTON	MA	85108	MarketplaceFacilitator	79.99	5.79	0	0	0	0	0	0	-0.0	0	-5.79	-11.2	-3.39	0	0	65.4
Jan 23, 2023 6:00:00 AM PST	20000000028	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-183.76	0	-183.76
Jan 24, 2023 6:00:00 AM PST	20000000028	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-454.27	0	-454.27
Jan 24, 2023 9:54:52 AM PST	20000000028	Order	111-9528492-4470388	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	MINNEAPOLIS	MN	10022	MarketplaceFacilitator	59.99	5.48	0	0	0	0	0	0	-0.0	0	-5.48	-8.12	-4.43	0	0	47.44
Jan 25, 2023 11:28:08 PM PST	20000000028	Order	111-8937865-7095071	MS-3301-ERG	Ergonomic Wireless Mouse	3	amazon.com	Standard Orders	Amazon	NEWARK	NJ	17113	MarketplaceFacilitator	179.97	16.35	0	0	0	0	0	0	-18.0	0	-16.35	-25.03	-9.49	0	0	127.45
Jan 27, 2023 1:32:47 AM PST	20000000028	Order	111-9757456-7272839	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	LAS VEGAS	NV	39064	MarketplaceFacilitator	79.99	4.01	0	0	0	0	0	0	-0.0	0	-4.01	-8.39	-3.77	0	0	67.83
Jan 27, 2023 8:15:46 AM PST	20000000028	Order	111-4287016-4146456	WX-1001-BLK	Premium Wireless Headphones Black	2	amazon.com	Standard Orders	Amazon	DENVER	CO	28408	MarketplaceFacilitator	159.98	14.57	0	0	0	0	0	0	-0.0	0	-14.57	-21.11	-6.64	0	0	132.23
Jan 27, 2023 3:22:55 PM PST	20000000028	Order	111-3067274-8558212	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	LOUISVILLE	KY	34979	MarketplaceFacilitator	59.99	5.15	0	0	0	0	0	0	-6.0	0	-5.15	-5.25	-3.33	0	0	45.41
Jan 28, 2023 3:42:05 AM PST	20000000028	Refund	111-9482016-8873361	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	NEW YORK	NY	66734	MarketplaceFacilitator	-69.98	-5.81	0	0	0	0	0	0	0	0	5.81	5.46	0	0	0	-64.52
Jan 28, 2023 6:00:00 AM PST	20000000029	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-341.19	0	-341.19
Jan 30, 2023 6:00:00 AM PST	20000000029	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-401.71	0	-401.71
Jan 31, 2023 6:00:00 AM PST	20000000029	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-266.3	0	-266.3
Jan 31, 2023 6:21:17 PM PST	20000000029	Order	111-9102253-9528410	CB-4401-USB	USB-C Hub 7-in-1 Adapter	3	amazon.com	Standard Orders	Amazon	SEATTLE	WA	75382	MarketplaceFacilitator	119.97	6.02	0	0	0	0	0	0	-6.0	0	-6.02	-15.78	-10.82	0	0	87.37
Feb 1, 2023 6:00:00 AM PST	20000000029	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-304.42	0	-304.42
Feb 2, 2023 3:14:23 PM PST	20000000029	Order	111-9457564-7453568	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	CHICAGO	IL	26827	MarketplaceFacilitator	79.99	4.41	0	0	0	0	0	0	-0.0	0	-4.41	-10.08	-3.71	0	0	66.2
Feb 2, 2023 5:43:36 PM PST	20000000029	Order	111-3237608-3318275	CB-4401-USB	USB-C Hub 7-in-1 Adapter	3	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	42537	MarketplaceFacilitator	119.97	7.64	0	0	0	0	0	0	-6.0	0	-7.64	-17.69	-13.32	0	0	82.96
Feb 4, 2023 4:44:24 AM PST	20000000029	Order	111-4646403-4370359	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	NASHVILLE	TN	49179	MarketplaceFacilitator	69.98	6.45	0	0	0	0	0	0	-7.0	0	-6.45	-8.28	-6.26	0	0	48.44
Feb 5, 2023 6:00:00 AM PST	20000000029	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-528.62	0	-528.62
Feb 6, 2023 6:00:00 AM PST	20000000029	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-179.96	0	-179.96
Feb 7, 2023 10:00:00 AM PST	20000000029	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-306.0	-306.0
Feb 8, 2023 5:27:04 PM PST	20000000029	Order	111-9453929-6408662	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	NEWARK	NJ	98129	MarketplaceFacilitator	34.99	1.98	0	0	0	0	0	0	-0.0	0	-1.98	-4.54	-4.45	0	0	26.0
Feb 9, 2023 6:00:00 AM PST	20000000029	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-399.36	0	-399.36
Feb 10, 2023 7:07:34 PM PST	20000000029	Order	111-5797075-8086467	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	PORTLAND	OR	84794	MarketplaceFacilitator	119.99	11.66	0	0	0	0	0	0	-12.0	0	-11.66	-15.56	-3.85	0	0	88.58
Feb 11, 2023 6:00:00 AM PST	20000000030	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-225.84	0	-225.84
Feb 12, 2023 10:01:02 AM PST	20000000030	Order	111-5808610-5203716	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	RICHMOND	VA	29048	MarketplaceFacilitator	39.99	2.11	0	0	0	0	0	0	-0.0	0	-2.11	-3.36	-3.03	0	0	33.6
Feb 12, 2023 10:23:48 AM PST	20000000030	Order	111-4763253-7524435	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	CHARLOTTE	NC	36738	MarketplaceFacilitator	79.99	7.01	0	0	0	0	0	0	-0.0	0	-7.01	-6.58	-4.13	0	0	69.28
Feb 12, 2023 6:54:30 PM PST	20000000030	Order	111-1902651-1217520	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	LAS VEGAS	NV	16157	MarketplaceFacilitator	34.99	3.37	0	0	0	0	0	0	-0.0	0	-3.37	-3.75	-4.41	0	0	26.83
Feb 13, 2023 4:41:44 AM PST	20000000030	Order	111-4296204-4246352	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	68073	MarketplaceFacilitator	79.99	7.32	0	0	0	0	0	0	-0.0	0	-7.32	-11.5	-3.91	0	0	64.58
Feb 13, 2023 6:00:00 AM PST	20000000030	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-471.02	0	-471.02
Feb 15, 2023 6:00:00 AM PST	20000000030	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-611.7	0	-611.7
Feb 16, 2023 10:50:34 AM PST	20000000030	Order	111-8189168-5682726	WX-1002-WHT	Premium Wireless Headphones White	3	amazon.com	Standard Orders	Amazon	MIAMI	FL	34507	MarketplaceFacilitator	239.97	23.55	0	0	0	0	0	0	-0.0	0	-23.55	-31.55	-8.22	0	0	200.2
Feb 17, 2023 4:19:25 AM PST	20000000030	Order	111-3578714-6412833	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	NEW ORLEANS	LA	43425	MarketplaceFacilitator	79.99	4.02	0	0	0	0	0	0	-0.0	0	-4.02	-9.01	-4.37	0	0	66.61
Feb 19, 2023 6:00:00 AM PST	20000000030	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-519.63	0	-519.63
Feb 22, 2023 6:00:00 AM PST	20000000030	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-217.13	0	-217.13
Feb 24, 2023 3:45:20 AM PST	20000000030	Order	111-9814666-4690350	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	LAS VEGAS	NV	49472	MarketplaceFacilitator	34.99	2.61	0	0	0	0	0	0	-0.0	0	-2.61	-4.2	-3.22	0	0	27.57
Feb 25, 2023 6:00:00 AM PST	20000000031	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-471.8	0	-471.8
Feb 25, 2023 8:53:48 AM PST	20000000031	Order	111-4579482-6568081	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	NASHVILLE	TN	30889	MarketplaceFacilitator	39.99	2.83	0	0	0	0	0	0	-0.0	0	-2.83	-4.7	-2.68	0	0	32.61
Feb 26, 2023 6:00:00 AM PST	20000000031	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-410.44	0	-410.44
Mar 2, 2023 12:13:52 AM PST	20000000031	Order	111-2924714-6805039	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	91039	MarketplaceFacilitator	119.99	9.18	0	0	0	0	0	0	-0.0	0	-9.18	-17.97	-4.15	0	0	97.87
Mar 2, 2023 6:00:00 AM PST	20000000031	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-474.02	0	-474.02
Mar 3, 2023 2:13:16 AM PST	20000000031	Order	111-7473923-5304875	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	MILWAUKEE	WI	41958	MarketplaceFacilitator	34.99	3.43	0	0	0	0	0	0	-0.0	0	-3.43	-4.47	-3.14	0	0	27.38
Mar 5, 2023 6:00:00 AM PST	20000000031	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-525.28	0	-525.28
Mar 7, 2023 3:17:44 AM PST	20000000031	Order	111-4229821-6373956	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	NASHVILLE	TN	59146	MarketplaceFacilitator	119.99	9.09	0	0	0	0	0	0	-0.0	0	-9.09	-13.87	-3.47	0	0	102.65
Mar 7, 2023 6:00:00 AM PST	20000000031	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-573.47	0	-573.47
Mar 7, 2023 10:00:00 AM PST	20000000031	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-291.53	-291.53
Mar 8, 2023 3:15:42 AM PST	20000000031	Order	111-8117053-2743602	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	80513	MarketplaceFacilitator	79.99	6.13	0	0	0	0	0	0	-0.0	0	-6.13	-9.91	-2.92	0	0	67.16
Mar 9, 2023 10:48:16 AM PST	20000000031	Order	111-1398508-8704520	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	INDIANAPOLIS	IN	67047	MarketplaceFacilitator	69.98	5.76	0	0	0	0	0	0	-0.0	0	-5.76	-10.2	-7.99	0	0	51.79
Mar 10, 2023 12:56:45 AM PST	20000000031	Order	111-5339392-7838943	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	HOUSTON	TX	33329	MarketplaceFacilitator	79.99	7.18	0	0	0	0	0	0	-0.0	0	-7.18	-9.52	-3.65	0	0	66.82
Mar 10, 2023 6:00:00 AM PST	20000000031	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-321.36	0	-321.36
Mar 12, 2023 6:00:00 AM PST	20000000032	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-419.66	0	-419.66
Mar 12, 2023 10:42:30 AM PST	20000000032	Order	111-2060950-1763646	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	DETROIT	MI	12213	MarketplaceFacilitator	34.99	2.43	0	0	0	0	0	0	-3.5	0	-2.43	-3.09	-2.51	0	0	25.89
Mar 14, 2023 6:00:00 AM PST	20000000032	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-550.73	0	-550.73
Mar 14, 2023 10:30:50 PM PST	20000000032	Order	111-8342987-7399057	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	NASHVILLE	TN	23911	MarketplaceFacilitator	79.99	5.16	0	0	0	0	0	0	-0.0	0	-5.16	-10.24	-3.71	0	0	66.04
Mar 16, 2023 6:00:00 AM PST	20000000032	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-454.03	0	-454.03
Mar 17, 2023 6:26:29 PM PST	20000000032	Order	111-5948917-3417186	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	CHICAGO	IL	79922	MarketplaceFacilitator	34.99	2.13	0	0	0	0	0	0	-3.5	0	-2.13	-4.63	-4.09	0	0	22.77
Mar 17, 2023 7:28:56 PM PST	20000000032	Order	111-7611593-2428191	SL-5501-GRY	Laptop Stand Adjustable Grey	1	amazon.com	Standard Orders	Amazon	LOS ANGELES	CA	82551	MarketplaceFacilitator	34.99	3.28	0	0	0	0	0	0	-3.5	0	-3.28	-3.15	-2.58	0	0	25.76
Mar 18, 2023 10:35:46 AM PST	20000000032	Order	111-3700366-4086885	SL-5501-GRY	Laptop Stand Adjustable Grey	2	amazon.com	Standard Orders	Amazon	INDIANAPOLIS	IN	55069	MarketplaceFacilitator	69.98	4.24	0	0	0	0	0	0	-0.0	0	-4.24	-10.03	-8.41	0	0	51.54
Mar 20, 2023 6:00:00 AM PST	20000000032	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-410.74	0	-410.74
Mar 22, 2023 6:00:00 AM PST	20000000032	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-371.18	0	-371.18
Mar 22, 2023 7:37:47 AM PST	20000000032	Order	111-8738745-2227162	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	CHICAGO	IL	97946	MarketplaceFacilitator	119.99	10.8	0	0	0	0	0	0	-12.0	0	-10.8	-16.76	-4.2	0	0	87.03
Mar 23, 2023 6:00:00 AM PST	20000000032	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-182.31	0	-182.31
Mar 23, 2023 8:44:16 PM PST	20000000032	Order	111-2678477-5783807	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	PHILADELPHIA	PA	86099	MarketplaceFacilitator	79.99	5.95	0	0	0	0	0	0	-0.0	0	-5.95	-8.25	-2.76	0	0	68.98
Mar 25, 2023 11:51:44 AM PST	20000000033	Order	111-7115185-6307189	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	BOSTON	MA	53036	MarketplaceFacilitator	79.99	6.46	0	0	0	0	0	0	-8.0	0	-6.46	-8.11	-3.67	0	0	60.21
Mar 27, 2023 3:20:53 AM PST	20000000033	Order	111-3253277-6562703	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	COLUMBUS	OH	39035	MarketplaceFacilitator	79.99	6.85	0	0	0	0	0	0	-0.0	0	-6.85	-9.99	-3.05	0	0	66.95
Mar 27, 2023 6:00:00 AM PST	20000000033	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-184.99	0	-184.99
Mar 28, 2023 9:14:17 PM PST	20000000033	Order	111-5707954-3348838	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	50038	MarketplaceFacilitator	59.99	4.46	0	0	0	0	0	0	-0.0	0	-4.46	-5.26	-3.79	0	0	50.94
Mar 29, 2023 6:00:00 AM PST	20000000033	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-176.05	0	-176.05
Mar 31, 2023 6:00:00 AM PST	20000000033	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-619.14	0	-619.14
Apr 2, 2023 6:00:00 AM PST	20000000033	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-195.88	0	-195.88
Apr 4, 2023 6:00:00 AM PST	20000000033	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-268.16	0	-268.16
Apr 5, 2023 6:00:00 AM PST	20000000033	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-363.12	0	-363.12
Apr 5, 2023 9:22:54 AM PST	20000000033	Order	111-1523352-7797028	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	OKLAHOMA CITY	OK	92132	MarketplaceFacilitator	79.99	4.31	0	0	0	0	0	0	-8.0	0	-4.31	-6.82	-2.54	0	0	62.63
Apr 6, 2023 9:29:07 AM PST	20000000033	Order	111-7137418-7585029	WX-1002-WHT	Premium Wireless Headphones White	3	amazon.com	Standard Orders	Amazon	MINNEAPOLIS	MN	44159	MarketplaceFacilitator	239.97	18.52	0	0	0	0	0	0	-0.0	0	-18.52	-35.97	-10.33	0	0	193.67
Apr 7, 2023 2:09:58 AM PST	20000000033	Order	111-1177698-5007754	CB-4401-USB	USB-C Hub 7-in-1 Adapter	2	amazon.com	Standard Orders	Amazon	CHARLOTTE	NC	27548	MarketplaceFacilitator	79.98	5.86	0	0	0	0	0	0	-8.0	0	-5.86	-9.26	-6.59	0	0	56.13
Apr 7, 2023 10:00:00 AM PST	20000000033	FBA Inventory Fee			FBA storage fee		Amazon.com	Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	0	-275.37	-275.37
Apr 7, 2023 5:33:57 PM PST	20000000033	Order	111-3452813-9111841	CB-4401-USB	USB-C Hub 7-in-1 Adapter	1	amazon.com	Standard Orders	Amazon	CHARLESTON	SC	77388	MarketplaceFacilitator	39.99	2.28	0	0	0	0	0	0	-4.0	0	-2.28	-3.64	-3.63	0	0	28.72
Apr 8, 2023 10:24:28 PM PST	20000000034	Order	111-9688672-7060792	WX-1001-BLK	Premium Wireless Headphones Black	1	amazon.com	Standard Orders	Amazon	DENVER	CO	40375	MarketplaceFacilitator	79.99	4.25	0	0	0	0	0	0	-0.0	0	-4.25	-8.47	-2.59	0	0	68.93
Apr 9, 2023 6:00:00 AM PST	20000000034	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-305.73	0	-305.73
Apr 9, 2023 7:54:35 PM PST	20000000034	Order	111-5417710-3916715	MS-3301-ERG	Ergonomic Wireless Mouse	2	amazon.com	Standard Orders	Amazon	HOUSTON	TX	95003	MarketplaceFacilitator	119.98	7.94	0	0	0	0	0	0	-0.0	0	-7.94	-15.51	-7.09	0	0	97.38
Apr 11, 2023 6:00:00 AM PST	20000000034	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-272.46	0	-272.46
Apr 12, 2023 1:01:42 PM PST	20000000034	Order	111-7808902-6920646	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	KANSAS CITY	MO	20202	MarketplaceFacilitator	59.99	4.55	0	0	0	0	0	0	-6.0	0	-4.55	-6.38	-4.31	0	0	43.3
Apr 13, 2023 6:00:00 AM PST	20000000034	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-452.93	0	-452.93
Apr 13, 2023 7:21:52 PM PST	20000000034	Order	111-2293325-9632570	KB-2201-RGB	Mechanical Gaming Keyboard RGB	1	amazon.com	Standard Orders	Amazon	DENVER	CO	89195	MarketplaceFacilitator	119.99	6.04	0	0	0	0	0	0	-0.0	0	-6.04	-17.01	-3.38	0	0	99.6
Apr 14, 2023 8:57:02 AM PST	20000000034	Order	111-6540252-2901507	WX-1002-WHT	Premium Wireless Headphones White	1	amazon.com	Standard Orders	Amazon	CHICAGO	IL	57477	MarketplaceFacilitator	79.99	6.41	0	0	0	0	0	0	-4.0	0	-6.41	-10.97	-3.82	0	0	61.2
Apr 16, 2023 6:00:00 AM PST	20000000034	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-292.68	0	-292.68
Apr 17, 2023 10:35:53 PM PST	20000000034	Order	111-3703298-3260294	MS-3301-ERG	Ergonomic Wireless Mouse	1	amazon.com	Standard Orders	Amazon	PORTLAND	OR	31134	MarketplaceFacilitator	59.99	4.94	0	0	0	0	0	0	-0.0	0	-4.94	-6.52	-2.99	0	0	50.48
Apr 18, 2023 12:14:00 AM PST	20000000034	Order	111-1312392-5755579	WX-1001-BLK	Premium Wireless Headphones Black	2	amazon.com	Standard Orders	Amazon	SEATTLE	WA	17328	MarketplaceFacilitator	159.98	9.33	0	0	0	0	0	0	-8.0	0	-9.33	-23.13	-7.07	0	0	121.78
Apr 20, 2023 6:00:00 AM PST	20000000034	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-633.86	0	-633.86
Apr 22, 2023 6:00:00 AM PST	20000000035	Service Fee			Cost of Advertising			Standard Orders						0	0	0	0	0	0	0	0	0	0	0	0	0	-285.93	0	-285.93
